feature1,feature2,feature3,class
-0.77963,0.18574,0.04572,0
-1.3834,-0.49987,-1.7646,0
-0.076891,-0.51282,-1.9733,0
1.4142,0.017481,-0.82925,0
0.76243,0.51045,-0.25909,0
0.48705,0.23944,1.1878,0
0.86584,0.16756,-0.76822,0
1.0127,-0.26209,0.90631,0
0.22273,-0.88407,0.86152,0
0.18059,-0.15152,2.5562,0
0.26224,0.25533,-1.0928,0
2.2665,-1.5775,-0.76109,0
1.6949,-0.19271,0.20512,0
1.0316,0.094446,-1.9061,0
-1.6517,0.028696,-0.20438,0
0.86299,-0.7523,-0.58163,0
0.31634,0.23235,-0.83973,0
-3.0569,0.22373,0.60525,0
0.44125,-0.80245,0.3709,0
0.12565,0.54725,0.85685,0
0.39232,0.74098,-1.1364,0
-1.7834,0.40568,-0.59406,0
-0.11144,-0.13093,-2.0978,0
0.34956,-0.43761,0.41156,0
0.093995,0.54633,-0.46703,0
0.25937,0.82955,0.22805,0
-0.81007,-0.23472,0.72769,0
0.56037,-0.82041,-0.28656,0
-0.45805,-0.40953,-1.8559,0
2.2826,0.34347,0.43164,0
0.17222,2.2754,-0.15935,0
-1.0346,-1.0365,-1.0028,0
-0.47072,0.12776,0.68483,0
-0.8307,0.72985,-0.50551,0
2.4004,0.41233,0.74569,0
-0.28868,0.99586,-1.6632,0
-0.84464,-1.1319,0.26346,0
1.8506,0.33875,1.2502,0
-0.52406,-0.27558,1.6086,0
-0.072051,0.57406,1.0488,0
0.47714,0.62355,-0.18202,0
-0.18107,-0.39267,-1.7027,0
0.037158,-0.13687,-0.15629,0
0.70613,1.163,-0.091138,0
-0.42441,-0.022175,-1.7799,0
-1.4995,-1.2578,1.4619,0
-1.2716,-0.53459,0.83938,0
-0.4982,-0.64428,0.6596,0
0.22964,0.4531,0.38003,0
1.6952,0.91569,-0.99486,0
1.403,-1.1033,-0.35424,0
-2.9889,-1.4887,-0.062899,0
0.55316,1.1653,1.6714,0
-1.6229,-0.21237,1.4787,0
-0.81869,0.70127,1.5383,0
-0.54966,-0.38882,-0.52083,0
0.40065,-0.7337,0.20692,0
2.2499,0.60559,-0.30832,0
-0.19623,0.97485,-1.5738,0
-0.97928,0.18715,-0.56145,0
-0.61272,1.0876,-1.1089,0
0.52796,0.023304,-0.3256,0
-0.9418,0.73523,-0.77274,0
2.0945,0.53588,-0.22267,0
-0.76562,0.016823,-0.40861,0
-1.1525,1.1542,-0.30751,0
0.016752,-0.89415,-0.30451,0
-1.0215,-1.1805,-0.024371,0
0.0023704,-0.31627,-0.29039,0
1.7457,-1.0474,0.82759,0
-0.048612,-0.73875,1.2058,0
1.4172,-0.50898,-0.22347,0
0.16821,-3.0187,-2.0486,0
-1.4476,0.057686,-0.50438,0
0.85816,-0.95125,-0.11152,0
-1.4577,-0.39982,0.16397,0
1.3758,-1.5756,-1.1446,0
1.6299,-1.3806,0.314,0
1.0619,0.30728,-0.6105,0
-1.8441,-0.73106,0.1505,0
-0.96367,0.13367,-0.43597,0
1.3288,-0.030979,0.94578,0
-0.63096,0.89486,-1.6916,0
-0.20882,1.7892,-1.9113,0
0.35664,0.34241,-0.96054,0
-0.80512,1.3298,-0.66076,0
0.1136,-0.10286,2.5925,0
1.359,-1.4949,-0.18715,0
0.15703,1.0755,1.7858,0
0.57451,0.60859,-0.74559,0
0.58545,-1.0151,0.40656,0
0.0040722,2.294,-1.1733,0
-2.059,1.0668,-0.43672,0
0.44344,0.55852,-1.1596,0
-0.95709,-1.0903,-2.2747,0
-1.8812,1.856,1.6149,0
-0.5911,-1.0816,-0.88481,0
-1.3541,-0.51093,-1.1093,0
0.4103,0.78725,0.42668,0
-0.72885,1.0186,0.72444,0
-2.6562,0.25419,-1.5541,0
-0.39535,0.94462,0.67644,0
2.5172,0.16278,-0.6195,0
0.56176,0.52232,0.9946,0
-0.093839,0.12161,2.2085,0
0.66114,0.13929,0.87922,0
0.33024,0.31979,0.40945,0
1.3947,-1.6949,-1.0105,0
-0.36382,-2.4569,0.83426,0
-1.4505,0.79279,0.08271,0
0.26545,0.34895,2.4043,0
-0.24269,-0.48212,1.2302,0
0.31535,-1.168,0.25995,0
0.61823,1.1697,0.37782,0
-0.16301,0.7557,1.5576,0
-0.53249,2.0288,-1.5056,0
-1.5376,-0.95057,0.85337,0
-0.17007,0.37521,-0.2355,0
0.38897,-0.15246,-0.32141,0
-0.51516,0.23813,-0.60023,0
-0.37413,-0.45089,0.026921,0
0.60258,-0.92034,1.2497,0
0.50741,-0.0068703,1.2511,0
2.2001,0.22087,1.6829,0
-1.2855,-0.022463,0.65293,0
1.0027,0.62058,-0.60429,0
-0.54376,0.8569,1.139,0
0.67342,-0.6035,0.90606,0
2.3443,0.85153,0.66978,0
2.1738,-1.9852,0.21602,0
0.32887,-1.057,-1.8444,0
0.24153,1.4703,-0.77645,0
-0.67631,0.056535,-0.25109,0
1.0116,-1.856,0.84072,0
-0.63542,0.24261,1.4453,0
-1.0592,-1.0441,-1.8341,0
-0.61204,-1.2977,2.5336,0
1.0549,-0.26706,-0.35254,0
0.77557,0.29439,2.5124,0
-0.26996,0.4066,0.6581,0
0.13148,-0.38477,-1.0748,0
0.67827,-0.049292,-1.7837,0
-1.327,-0.47828,-0.46158,0
1.0807,1.6939,-0.71917,0
-1.744,0.01031,0.87728,0
0.8465,-0.28567,-1.184,0
-0.56085,0.44527,0.13676,0
-0.054105,0.15165,-0.54992,0
-0.00071967,1.0394,1.7636,0
0.73536,0.69129,1.5276,0
-0.84017,-0.090213,-1.4583,0
0.14718,-0.72169,-0.116,0
-1.0028,3.4987,-1.2874,0
0.47371,-1.2292,-0.42359,0
0.20204,0.34114,-0.61941,0
-0.37345,-1.0223,0.59456,0
0.051463,-0.3224,0.3936,0
0.34638,1.2257,2.0666,0
0.92824,-1.1143,0.28043,0
-0.43339,0.62342,0.20341,0
1.4242,1.1728,0.70664,0
-0.84637,-0.56666,0.99646,0
0.38373,-1.6875,2.1439,0
0.77993,-0.76506,-1.2088,0
-1.3569,0.20871,0.34237,0
-1.3271,-1.1544,1.0157,0
0.063688,0.46747,0.68399,0
-0.29844,-0.62227,0.57036,0
2.8017,0.1933,0.55984,0
1.1578,-0.0010557,-0.1852,0
-1.2074,-1.2528,0.82409,0
0.16387,-0.43557,0.34869,0
-0.21857,1.545,0.48723,0
0.49499,0.90263,-0.89084,0
-0.81067,0.21645,0.25102,0
0.59208,-0.10594,-0.72324,0
-0.081437,-0.66555,-0.81221,0
-0.26858,-1.7299,-0.8526,0
-0.9582,0.27285,1.9231,0
-0.15293,1.0781,0.82164,0
0.17037,-0.06689,2.1917,0
-0.36486,-0.39285,-1.0106,0
-1.0677,1.0183,-0.14548,0
3.0128,-0.49082,-0.82313,0
0.69885,-1.5034,1.4099,0
0.13412,1.1255,1.3866,0
3.2675,-1.895,-0.57351,0
0.22329,-0.67453,0.21378,0
-0.36663,0.80296,-0.22168,0
-0.2237,1.1329,0.48208,0
-1.5771,0.23011,-1.6064,0
0.7656,0.69414,0.40995,0
2.8236,-0.60504,-1.2752,0
1.5439,-1.8648,-0.36565,0
0.14009,-0.26781,-2.7726,0
0.19094,-0.24084,1.4831,0
1.1558,-1.6503,1.3101,0
0.048066,-0.92462,-1.4655,0
0.33981,0.9378,-1.3282,0
-2.0199,-1.5434,-1.5309,0
-0.13956,0.31636,-0.4575,0
-1.1882,0.69126,0.62735,0
0.9529,-0.025209,1.9993,0
-0.9158,0.5393,1.3371,0
-0.93956,-1.3508,0.21861,0
-1.0049,0.1903,-0.83067,0
0.69773,-1.1353,0.82171,0
0.2157,-1.2224,0.0072529,0
-0.78759,-1.3701,-0.14602,0
0.45346,1.0073,1.1927,0
-1.2381,-0.079328,-0.18785,0
0.77606,-0.17223,-0.14338,0
-0.60269,0.98154,1.4274,0
0.68849,-0.32045,-0.81628,0
0.97685,0.073638,-0.97635,0
0.42815,-0.82906,0.31672,0
-0.33435,0.99347,0.76754,0
0.049841,1.1589,0.50904,0
0.052913,1.3137,0.024136,0
-0.53472,-0.25653,-0.682,0
-0.63644,1.6838,1.0112,0
-1.106,-1.4804,1.0808,0
-0.19115,-0.18911,1.2847,0
-1.1716,0.15689,1.1303,0
0.67031,-0.43077,-1.4675,0
-2.1901,0.26253,-0.64877,0
-2.6918,0.56171,0.36443,0
0.39648,-1.1253,1.4424,0
-0.94419,1.4431,0.38547,0
-0.046561,0.37782,1.8293,0
-1.1857,-1.0155,1.1739,0
2.1212,-1.2496,0.55973,0
0.33453,-0.39594,-1.1157,0
-0.47704,-0.71663,0.58284,0
0.0064726,1.1426,0.043929,0
0.02512,-0.47001,-2.2167,0
-1.2634,-0.13313,-0.89268,0
2.0511,-0.033117,1.3532,0
-0.10204,1.7228,0.06263,0
-2.4419,0.5151,0.99196,0
-1.1786,1.2978,0.6456,0
-0.5978,0.010287,-0.72942,0
0.40621,-0.70542,-1.0965,0
1.2311,-0.30489,-1.2932,0
-0.29034,-1.4949,2.0311,0
-0.24302,1.9603,1.0422,0
0.62864,-1.0331,-1.5162,0
-1.1844,0.06255,-0.43573,0
-0.2866,-0.30846,-0.90047,0
-0.39136,-1.8318,-0.23127,0
-0.621,-1.028,0.17189,0
-0.049059,0.55047,-0.54802,0
-0.46861,0.18531,-0.32086,0
1.9698,0.50357,-1.3142,0
-0.8479,-0.23997,0.39121,0
0.92581,-0.24063,-1.5129,0
0.83412,-0.12508,2.2365,0
-1.3351,1.072,-0.09017,0
-1.1604,-0.46423,0.23656,0
0.22137,-1.2123,-0.96503,0
-1.6049,-0.25066,2.49,0
0.013095,0.29794,-0.50645,0
-1.4871,-0.08368,-0.11955,0
1.1866,-0.63296,-1.1775,0
0.16937,-0.20377,0.31982,0
0.2528,-0.93134,-0.19142,0
0.61238,-1.1798,-0.57944,0
-2.2569,0.1774,0.40076,0
-2.1385,-0.23761,-0.21337,0
1.4055,1.8741,-0.13107,0
1.4355,-1.7406,2.4703,0
-1.0018,-0.67522,-0.35268,0
1.5946,-0.11291,-1.184,0
0.83113,0.51043,-0.80644,0
0.17034,1.4351,1.2145,0
1.2328,-0.68997,0.42843,0
-0.54939,-2.2573,-1.0646,0
0.94649,2.4361,-1.0814,0
1.3311,1.3584,-0.66394,0
-0.37205,-0.37465,1.1318,0
-0.86905,-0.25051,0.047562,0
1.3535,1.5315,0.94236,0
0.87473,1.3675,0.79612,0
-0.136,0.64407,-0.59294,0
-0.20207,0.40225,-0.53293,0
-1.2059,-0.91782,-0.90365,0
-0.75316,1.2166,-0.45557,0
-0.16514,-0.28496,-0.96715,0
0.68707,-1.2044,-1.4109,0
-1.4584,1.1549,-0.76216,0
1.6395,-0.28307,0.80792,0
-1.4263,1.1427,0.63775,0
-0.39482,-0.076682,0.16019,0
0.58116,-1.1009,0.091019,0
-0.87236,-0.36502,1.4173,0
-0.51061,-0.30898,1.2455,0
1.6217,0.26489,-1.0223,0
1.023,-0.71958,-1.4538,0
-0.35866,0.060224,0.46816,0
1.0053,-0.32739,-1.0091,0
0.86024,-0.51417,0.47117,0
1.5976,1.5308,-0.075539,0
-0.65767,-1.6463,-1.1288,0
1.7084,-0.33423,-0.28637,0
-0.75776,-0.37451,0.83917,0
-0.057678,1.6217,-0.96188,0
-0.55556,-0.63465,-0.0072251,0
0.57563,0.89445,1.3478,0
0.18779,1.3533,-0.46168,0
0.03695,-1.8206,-0.91044,0
-1.1622,0.057771,-1.452,0
0.41735,-1.3457,0.40176,0
0.47067,-0.8297,0.66719,0
0.97227,0.63435,0.79842,0
0.32633,0.98478,-0.4769,0
-0.34664,-0.32986,-0.22817,0
0.4962,-0.51962,-0.74779,0
0.056312,0.94061,0.15393,0
0.3095,-0.40108,-0.60526,0
1.4945,-0.35487,0.9104,0
-0.24084,1.4084,0.87614,0
0.62849,-0.55038,2.9594,0
-0.95045,0.44395,0.64211,0
-0.58853,0.49004,0.79731,0
0.42746,-0.84287,0.15179,0
1.1444,-0.58616,0.23443,0
0.085225,-1.4975,-0.7002,0
0.52773,1.9848,-0.7457,0
-0.36266,1.0509,-0.11643,0
1.4872,-0.77543,0.7505,0
0.3396,-0.27643,-0.40129,0
-0.61345,1.7955,-0.0078542,0
0.1205,-1.4227,0.73607,0
-1.0816,-1.1398,0.51068,0
-1.2849,-0.33064,-0.16167,0
0.61591,-0.77318,-0.84863,0
-0.16271,0.19435,0.54312,0
-0.78995,1.092,-0.01874,0
1.2251,-0.904,-0.62263,0
0.075116,-2.3987,0.46154,0
-1.1198,-0.80602,0.56789,0
-0.51156,0.052607,-0.23144,0
1.0828,-1.8695,-0.10034,0
1.8344,0.10391,2.2825,0
0.098451,-1.6636,-0.24433,0
0.73421,0.80375,0.3658,0
-0.34743,0.07544,1.2378,0
0.58593,-0.26631,1.1473,0
-0.95481,0.6922,-1.3984,0
0.91226,0.15329,0.63065,0
0.92759,-0.51499,0.82132,0
-0.59168,-1.6416,0.1215,0
-0.61808,0.38454,-0.060947,0
1.4302,0.095846,0.54458,0
0.97632,0.022458,2.0068,0
0.47303,1.2486,1.3214,0
0.061025,-1.283,0.99266,0
-0.70052,0.43068,-0.059858,0
-1.3589,-0.63591,0.30812,0
-0.77177,-0.75494,1.5035,0
1.0695,-1.2308,0.16647,0
0.074921,0.22001,-1.0966,0
-1.9796,-0.27457,-0.063449,0
-1.0012,0.22773,-1.0633,0
0.44945,0.39339,1.0983,0
0.13523,-0.46613,-0.44234,0
0.83243,-0.72976,-1.4256,0
0.94399,-1.3016,-0.54594,0
0.41126,0.0018248,-1.4636,0
-0.4605,0.60028,-0.58721,0
-0.39007,-0.071335,-0.28698,0
0.1404,-0.87716,-0.63726,0
-1.5245,-1.2486,0.1532,0
0.39501,0.57614,0.66158,0
0.94244,0.47199,-0.40354,0
-1.4064,-2.1831,-0.68535,0
-2.0558,-0.14384,0.41528,0
-0.31618,0.54556,0.93329,0
-1.9335,2.1512,-0.55623,0
-0.78102,-0.7994,1.2648,0
0.035456,0.71807,1.4846,0
0.13796,0.99306,-0.043412,0
0.087704,-1.5039,1.8183,0
-0.12536,-0.89022,0.15244,0
-0.98345,0.85736,-0.8115,0
0.55465,-0.64343,-1.0714,0
0.38965,-0.3867,-0.58852,0
-0.0075926,1.2144,-0.2317,0
-0.30619,-1.2658,-0.63882,0
0.23228,0.44846,-0.69584,0
0.033635,0.72195,-2.4106,0
1.2194,-0.76223,-0.36399,0
-1.6258,0.64962,0.95479,0
0.19533,-0.049712,-0.97215,0
-0.43234,-1.7041,0.5721,0
-0.56067,-0.65545,-0.52353,0
1.1938,0.6648,0.54186,0
1.2234,0.59499,-0.17593,0
-1.5477,-0.35678,0.45448,0
1.3712,1.0775,-1.2093,0
-0.2572,1.6383,-0.1465,0
0.5751,-0.86179,1.6764,0
-0.66156,-0.72124,0.80266,0
-0.34741,1.6701,-1.3442,0
-0.72916,-0.39783,-0.84939,0
0.88194,-0.11463,1.3019,0
-0.3056,0.68821,-1.8284,0
0.26372,-1.5112,-0.8769,0
0.47492,0.34736,-1.2117,0
1.7952,2.2765,0.96557,0
-0.02189,1.3098,0.53508,0
-0.3249,0.24535,1.1753,0
0.86752,1.956,-1.2765,0
-0.67793,0.1732,0.33787,0
-0.70991,-0.013619,2.0667,0
0.85696,0.5316,-0.6498,0
0.89928,0.31718,1.2723,0
1.8328,-1.1548,0.23556,0
1.2464,-0.59478,0.75313,0
0.12049,0.71675,-0.87056,0
-0.94562,0.94994,0.79009,0
-0.35282,-0.79589,-0.29733,0
0.57602,-0.075309,0.92865,0
0.18513,1.5999,1.1415,0
-0.69502,-0.51739,-0.47889,0
-0.20359,-1.5883,-0.33581,0
0.021551,-1.0212,1.3612,0
-0.29299,-0.46425,0.073341,0
1.8584,1.3706,-1.1434,0
-0.71246,1.8413,-1.1941,0
0.26707,1.8406,1.2603,0
0.41681,-0.37899,1.1763,0
-0.55213,0.97165,0.70032,0
-1.2582,-0.33987,-1.5771,0
0.070808,-0.18712,0.85482,0
-0.96121,0.066685,0.39446,0
1.7831,-1.7553,0.28136,0
-0.47582,-0.5486,-0.59889,0
-1.2401,0.17674,-2.4562,0
1.5908,0.83891,1.4618,0
0.12119,-1.0456,0.67819,0
2.2277,-2.1679,0.50186,0
1.6878,0.16857,-0.91406,0
0.73856,-0.69226,-0.98826,0
0.79732,-0.05622,0.30081,0
-0.51432,-0.80849,-2.1476,0
-1.4079,-0.12931,-0.016909,0
1.576,0.80107,-0.73527,0
0.4058,-1.4341,1.7738,0
0.40113,0.33966,-0.90723,0
0.2867,-0.87127,1.0288,0
0.77453,0.13726,-0.75106,0
0.90817,-2.1109,-1.2148,0
-0.31016,0.4913,-0.83349,0
0.40966,-1.6476,0.70054,0
-0.19964,-1.4103,0.45405,0
-0.26536,0.38355,-0.52253,0
-0.93824,-0.02547,-0.94154,0
2.2443,0.32389,-0.0062536,0
0.75761,1.668,-0.071333,0
0.64535,-0.26187,-0.62485,0
0.87801,-0.90993,1.1263,0
0.037957,0.88114,0.42684,0
0.78631,-0.37125,-0.52492,0
0.19271,-1.5028,0.42137,0
0.92678,-0.85513,-0.53797,0
1.0814,-1.1829,-1.4542,0
-1.5982,0.14195,0.65987,0
0.32118,-0.076018,-1.9991,0
-0.1522,1.5158,1.4745,0
-2.2519,0.67343,1.6433,0
0.45097,-1.615,0.28897,0
0.194,-1.5558,-1.1626,0
0.89356,-0.9872,0.27013,0
-0.67804,1.3709,-0.63677,0
-0.48713,0.68923,-0.13327,0
-0.73836,-0.42596,0.75871,0
-1.8026,-0.76497,0.17851,0
-0.075156,0.43579,-2.0009,0
-0.49016,0.50362,1.8288,0
0.45523,1.38,-0.5777,0
0.56093,0.14772,0.10242,0
-0.062146,-0.10022,1.3699,0
-1.864,-1.2109,1.3383,0
2.1512,-0.075818,1.0234,0
0.48233,0.037214,0.62897,0
0.1193,-3.1731,-0.057488,0
-0.46452,-1.3667,0.65824,0
-0.10135,0.031983,1.2233,0
-0.036015,-0.11271,0.16474,0
-0.52131,-0.93288,0.75673,0
-0.08495,-0.20679,0.68063,0
-1.3774,1.4671,-0.30093,0
-1.1201,0.79909,0.4785,0
-1.0873,-1.177,-1.7545,0
0.77264,1.9433,-0.95721,0
0.0038014,0.18608,-0.76797,0
0.04246,0.28789,1.9024,0
-0.54741,-1.7635,-1.6629,0
0.098456,1.2657,0.80338,0
-0.28523,1.2217,0.41631,0
-1.2002,1.0618,0.15961,0
0.72707,-1.0881,1.4856,0
1.262,-0.064859,1.435,0
-0.58571,0.48793,0.16637,0
-0.90849,-0.81849,0.47743,0
0.66609,-0.042302,-1.3743,0
0.012344,0.59354,-0.45225,0
-0.5473,0.84846,-1.0207,0
0.026643,-1.8315,-0.89372,0
-1.378,0.49475,0.38495,0
0.36817,2.2811,-0.36349,0
-0.58561,0.83696,-0.23089,0
-0.024577,0.53931,0.7613,0
0.11668,1.6574,1.3259,0
-0.33206,0.34555,0.79706,0
0.17969,0.65715,0.8614,0
-0.4905,-0.51821,0.54222,0
1.4746,0.78455,-0.081991,0
0.044976,-0.53511,-0.34709,0
0.72194,-0.2225,0.065869,0
0.18189,-0.27507,-0.53014,0
0.68201,0.79136,-0.36454,0
-0.47606,1.1468,-1.3654,0
0.97752,-0.13437,-0.54559,0
-0.8403,-0.11518,0.90067,0
-0.46769,0.12951,0.22336,0
1.3161,0.14426,0.32708,0
-0.97204,-2.4891,0.52858,0
0.82177,-1.3214,0.36228,0
0.48481,-0.5802,-0.8755,0
-1.9036,-0.034222,0.15641,0
-0.38657,-0.20574,-0.2696,0
1.6648,-1.3991,0.14709,0
2.084,0.78013,-1.4687,0
0.18968,0.31435,-0.90285,0
0.94259,0.28704,1.5956,0
1.0211,0.43944,0.28064,0
-1.2904,-0.96087,-0.64871,0
0.063303,-1.1503,-0.76128,0
0.50421,-1.2772,-0.23641,0
0.70164,-0.096296,1.1655,0
0.36226,2.0857,1.5395,0
0.64462,-1.0977,-0.14098,0
-0.015202,-2.0352,0.35511,0
-0.60539,0.97682,1.0115,0
0.09596,-0.63915,0.9545,0
-0.53009,0.70095,0.86602,0
0.22357,-0.024191,-1.2461,0
-0.9183,1.2303,1.5832,0
0.20214,0.86658,1.4772,0
0.3638,-0.40011,1.1942,0
0.41401,1.2714,-0.10424,0
1.0696,-0.2906,0.24723,0
0.58228,0.55607,2.1477,0
0.57706,-0.69414,-0.17933,0
0.13213,-0.71204,1.2201,0
-1.0677,0.17343,0.68547,0
1.2116,-0.38793,1.5873,0
0.77985,1.249,0.4475,0
-0.080888,0.14884,-0.5013,0
-0.37277,-0.36884,0.60509,0
-1.9185,0.3513,1.2388,0
0.21739,1.6588,-0.67201,0
0.92739,-0.33319,0.34897,0
0.00073145,0.2592,0.57131,0
0.36634,0.41007,1.0153,0
0.85974,1.4577,-0.64435,0
0.23219,1.4692,0.029249,0
0.32134,-0.6876,-0.42071,0
-0.55362,0.7743,0.96116,0
2.2986,0.43683,-0.47956,0
-1.542,-0.71264,-1.1001,0
0.65419,0.82826,-0.35145,0
2.1693,0.16542,-0.06787,0
-0.61924,-1.09,0.26697,0
-3.2379,-0.59045,-1.6097,0
1.3315,0.33996,0.93768,0
1.3533,-0.41266,0.79704,0
-0.34906,0.16528,0.27263,0
-0.46087,-1.8931,1.5867,0
-0.028056,0.39777,0.6585,0
0.15791,-0.022933,0.1157,0
-0.88306,0.52346,-2.9045,0
0.077463,-0.72082,-0.83687,0
0.77268,-1.4103,1.0052,0
-0.060729,-1.7092,0.54342,0
-0.15225,1.3381,-1.612,0
0.2987,-0.78653,-0.17551,0
0.12637,-0.82372,0.83584,0
0.61365,-0.13328,-1.9978,0
1.2796,0.51878,-1.0302,0
2.0868,0.41066,-0.72461,0
-0.25378,0.3734,-0.31664,0
0.76647,0.37831,0.9496,0
0.051353,-2.3549,-0.10564,0
-0.55248,0.9381,-0.3229,0
0.63967,-0.227,0.034686,0
-0.4943,1.4086,-0.96713,0
-0.41632,-1.241,-0.21319,0
1.983,-0.86052,-0.86368,0
1.9277,2.0505,-1.6293,0
-2.8592,-0.78714,-1.7697,0
-0.56041,0.67923,-0.4429,0
-0.077654,0.15336,0.21303,0
-2.7601,-2.2809,1.3203,0
-0.90244,-0.53887,0.89081,0
0.86709,-1.0271,-1.208,0
1.1706,-0.53995,-1.2836,0
-0.40128,0.27941,1.2944,0
2.4584,1.0398,1.0436,0
-0.094054,1.1064,-2.0065,0
-0.033323,0.23361,0.17523,0
1.1292,0.81707,1.131,0
-2.6259,-0.1795,-0.50956,0
-0.81395,0.29174,-0.79129,0
-0.011757,0.37696,0.68891,0
0.40123,-2.0164,-0.89121,0
1.1252,1.1316,-0.20601,0
0.058484,2.1553,0.55089,0
0.60239,-0.78213,-0.23574,0
1.4471,-0.038886,0.13175,0
-0.016272,-1.1721,0.088764,0
-0.12667,0.60028,-1.157,0
-0.14457,-0.1474,1.2926,0
1.2917,-1.2814,-0.57883,0
-0.36455,2.1884,-0.95785,0
-0.71977,0.53684,0.46328,0
1.718,1.4852,0.72862,0
0.12101,2.0648,0.23576,0
0.80439,0.70017,-0.37534,0
0.94671,-0.65261,-1.6198,0
0.08915,-1.9152,0.84121,0
0.33684,0.55595,-0.84912,0
-1.2674,1.6401,0.47397,0
-0.30874,-2.2005,0.66676,0
0.097442,0.21307,-0.82606,0
1.2758,-0.32991,-0.9863,0
-1.3042,-0.14023,-2.1197,0
-1.273,1.4397,0.25654,0
-0.77489,-0.21119,-1.7208,0
0.74539,-0.55945,2.145,0
1.0004,-0.39869,-1.6842,0
-1.5656,1.2833,-1.1016,0
0.5897,2.2326,0.070029,0
0.26962,-0.55413,-0.1168,0
-0.94169,-0.0099306,0.69005,0
0.58142,-0.017255,-1.0398,0
-0.90977,-0.47937,-0.60355,0
1.3775,-0.50319,0.17974,0
-0.99584,0.2522,0.53487,0
-0.87367,-1.3246,1.9596,0
-1.9828,0.28317,1.2731,0
-1.0207,-1.1948,0.73876,0
0.56732,-1.2777,-0.17008,0
-0.98025,-0.71148,0.53851,0
1.0237,0.94189,-0.22194,0
0.358,-0.33631,0.56784,0
0.027108,-1.3771,1.5619,0
-1.723,0.51984,-0.16319,0
1.3461,-0.55662,-1.4069,0
-0.97006,-1.7197,-0.17274,0
1.7713,1.5071,2.2703,0
-0.73661,-0.5594,-0.86165,0
0.096539,0.30141,0.073706,0
-1.0223,-0.77272,-0.91448,0
-0.66164,1.7689,-1.6177,0
0.1168,-0.71311,-0.57019,0
0.43577,-0.39319,-0.284,0
-2.0296,-0.41326,-2.5242,0
-0.75092,0.72423,-1.2421,0
-0.2513,-0.4227,0.12346,0
-0.43357,-0.80923,-2.0518,0
-1.3075,0.77853,-0.96923,0
-0.081477,-0.20054,-0.35207,0
-0.95096,0.521,-1.5423,0
0.86899,0.75553,-0.94511,0
1.3464,-1.2986,0.8132,0
-0.58695,-1.8778,0.92158,0
0.034761,0.66022,-0.58456,0
1.4262,-0.0729,0.67172,0
0.20675,-0.2899,0.46134,0
-0.094953,-0.17157,0.21477,0
-0.17783,0.64863,-0.87651,0
0.40403,1.1912,0.8606,0
-1.9936,-1.1825,-0.039261,0
-0.76537,0.57827,-0.41624,0
-0.15665,0.12542,0.57675,0
-0.23179,0.53894,-0.57878,0
0.84782,1.9681,-0.74427,0
-1.4471,0.065629,2.707,0
-0.98521,-0.096103,-1.3587,0
-1.331,0.29968,-0.38165,0
-1.3319,-1.3268,-0.3725,0
0.18954,-0.30597,-1.331,0
-0.68043,0.61214,-0.64638,0
-0.44935,0.17651,-0.027072,0
0.10134,-0.18244,-1.4236,0
-0.43622,0.23686,1.2802,0
-0.91145,2.0982,0.041961,0
1.3575,0.12301,0.50934,0
-0.62111,-0.40255,-1.8994,0
1.8602,-2.7234,-0.72825,0
1.3749,0.71104,0.59632,0
1.0641,1.0182,0.24996,0
-1.4386,-0.81901,-1.4419,0
0.13221,-0.05335,-0.046624,0
2.278,1.2662,-0.68488,0
-0.46087,-0.6265,-1.7572,0
-1.1537,-0.87449,0.87414,0
0.45693,-2.9674,-1.4382,0
0.3479,0.093826,-0.89244,0
0.80026,-0.18219,0.54958,0
-1.3191,2.0036,-1.5614,0
-1.9101,1.1191,-0.80265,0
1.2941,0.72631,0.71805,0
-1.1349,-0.30363,0.58528,0
-1.2318,-0.25155,-2.938,0
0.76694,0.17695,0.93116,0
1.4179,-0.62157,0.2119,0
-1.2253,-1.6835,0.89728,0
-0.95523,-0.87804,-1.1896,0
0.017046,-1.0628,0.86449,0
0.76793,-0.21654,0.9962,0
-1.4524,1.4209,0.06728,0
0.63159,-0.40421,-0.42398,0
-0.48595,1.0299,-0.58467,0
-0.94181,1.699,-0.99719,0
0.13835,-0.46396,-0.30546,0
1.3637,1.6443,-0.30678,0
0.45864,0.46389,-1.7796,0
-1.6988,-1.0724,-1.2332,0
0.080488,0.66594,0.30746,0
1.2669,1.711,-1.7483,0
-0.68623,-0.3925,-1.063,0
0.25705,1.822,0.36456,0
-0.62497,1.5001,0.84144,0
-0.53408,1.9548,1.1953,0
1.3966,-0.68271,-2.3163,0
-1.8484,-0.033477,1.0827,0
0.66218,0.77923,-1.2557,0
-0.87996,0.66221,-0.70415,0
1.1496,0.46847,0.49886,0
-0.47468,-0.054809,0.13029,0
0.9431,-1.8716,-0.92931,0
-0.031411,-1.8571,0.35595,0
-0.1896,0.93023,0.73577,0
-1.1219,0.64087,0.12208,0
1.1332,0.13553,-0.35662,0
-0.017751,0.7374,0.083986,0
1.4372,0.9588,0.05237,0
-0.73354,0.74459,0.51084,0
2.0933,-0.91383,1.2002,0
-2.0807,0.53159,0.28337,0
0.62934,0.59884,-1.3094,0
-0.3935,-1.4229,-0.59508,0
1.7026,0.077577,-0.76323,0
0.63772,0.82654,-0.97728,0
0.70139,-2.0046,-0.65898,0
